event_id,match_id,line,slot,x,y,ball_x,ball_y,dx_from_line
fd903042-962d-482e-8873-a55e21f9b119,3930158,mid,8,48.77489943110835,62.48068477370979,35.2,68.9,1.1096307129921712
b3ed7d3b-658a-48f9-8abc-ade1a3481af2,3930158,back,0,29.396564534861994,28.849321967011008,35.2,68.9,-4.626206300544091
b3ed7d3b-658a-48f9-8abc-ade1a3481af2,3930158,back,1,31.854704705762828,40.18392370036205,35.2,68.9,-2.1680661296432575
b3ed7d3b-658a-48f9-8abc-ade1a3481af2,3930158,back,2,40.856182214426035,48.13836300710116,35.2,68.9,6.8334113790199495
b3ed7d3b-658a-48f9-8abc-ade1a3481af2,3930158,back,3,31.81562344884453,53.450487528506606,35.2,68.9,-2.207147386561555
b3ed7d3b-658a-48f9-8abc-ade1a3481af2,3930158,back,4,36.190779273135036,65.27662107481473,35.2,68.9,2.1680084377289504
b3ed7d3b-658a-48f9-8abc-ade1a3481af2,3930158,mid,5,47.46910417432271,30.2856791647487,35.2,68.9,-0.19616454379347203
b3ed7d3b-658a-48f9-8abc-ade1a3481af2,3930158,mid,6,52.12180071179125,48.17048142884238,35.2,68.9,4.456531993675071
b3ed7d3b-658a-48f9-8abc-ade1a3481af2,3930158,mid,7,42.29527055524241,55.39157554689014,35.2,68.9,-5.36999816287377
b3ed7d3b-658a-48f9-8abc-ade1a3481af2,3930158,mid,8,48.77489943110835,62.48068477370979,35.2,68.9,1.1096307129921712
e77dea0c-31fd-4b81-a8be-07d74e7cb3f3,3930158,back,0,31.329437698341255,25.405690698974492,35.5,76.9,-4.782750378459827
e77dea0c-31fd-4b81-a8be-07d74e7cb3f3,3930158,back,1,34.98518276083626,37.83940266869602,35.5,76.9,-1.1270053159648228
e77dea0c-31fd-4b81-a8be-07d74e7cb3f3,3930158,back,2,31.293375157429487,53.71111744224647,35.5,76.9,-4.818812919371595
e77dea0c-31fd-4b81-a8be-07d74e7cb3f3,3930158,back,3,45.97077066341373,54.29881732375755,35.5,76.9,9.858582586612648
e77dea0c-31fd-4b81-a8be-07d74e7cb3f3,3930158,back,4,36.98217410398467,74.74263034797163,35.5,76.9,0.869986027183586
e77dea0c-31fd-4b81-a8be-07d74e7cb3f3,3930158,mid,5,53.86964282662911,23.08260565645658,35.5,76.9,3.0006461942357774
e77dea0c-31fd-4b81-a8be-07d74e7cb3f3,3930158,mid,6,47.098604495885255,45.69802213802097,35.5,76.9,-3.770392136508079
