update,step,lr,sps,success,ret,len,n_eps,pg_loss,v_loss,c_loss,entropy,approx_kl,clipfrac,ev,ev_slow,ev_crowd_disc,ev_success,c_slow,c_crowd,c_team,speed,n_succ,lam0,lam_slow,lam_crowd,lam_succ,boot
3350,2572800,0.00014566820276497696,513.4,0.61,1.633945,91.5,29858,-0.007579,0.020488,0.001813,2.917728,0.004201,0.042572,0.682914,0.802308,-0.041483,0.424896,0.881901,0.0,0.998698,1.158131,4.0,0.989007,0.000725,0.007131,0.003137,0.0
3400,2611200,0.00014336405529953916,512.4,0.58,1.578253,91.57,30296,-0.007699,0.022791,0.003448,2.890527,0.004369,0.044922,0.774739,0.673636,-0.003782,0.581637,0.882812,0.022135,1.0,1.151343,6.0,0.990095,0.000673,0.006437,0.002794,0.0
3450,2649600,0.00014105990783410137,511.6,0.53,1.553321,101.28,30692,-0.008523,0.01763,0.002389,2.883325,0.004417,0.04599,0.556518,0.71019,0.079213,0.572522,0.766797,0.016927,0.953125,1.446885,7.0,0.990772,0.000609,0.006133,0.002485,0.0
3500,2688000,0.0001387557603686636,509.6,0.62,1.659544,104.1,31108,-0.007394,0.018934,0.002877,2.900101,0.005125,0.064392,0.753715,0.720284,0.102684,0.435799,0.859115,0.0,1.0,1.259153,4.0,0.991557,0.000544,0.005719,0.00218,0.0
3550,2726400,0.00013645161290322578,512.9,0.69,1.769275,100.33,31473,-0.007819,0.005965,0.001956,2.843658,0.004274,0.039001,0.850414,0.803468,0.236235,0.554279,0.864714,0.026042,1.0,1.256984,6.0,0.992317,0.000506,0.005267,0.00191,0.0
3600,2764800,0.000134147465437788,512.1,0.67,1.691671,86.47,31906,-0.00693,0.019023,0.00268,2.8507,0.003706,0.038086,0.721372,0.766034,0.195054,0.746934,0.870052,0.046875,0.984375,1.19529,6.0,0.992744,0.000469,0.005081,0.001706,0.0
3650,2803200,0.00013184331797235022,512.2,0.55,1.53369,92.14,32311,-0.006824,0.021141,0.004034,2.930914,0.004324,0.040985,0.630615,0.64624,0.167818,0.597247,0.870703,0.114583,0.998698,1.202516,5.0,0.993247,0.000443,0.00475,0.00156,0.0
3700,2841600,0.00012953917050691243,511.6,0.59,1.585375,96.44,32689,-0.00796,0.021377,0.003743,2.908724,0.003643,0.037201,0.845088,0.584797,0.093058,0.367174,0.869141,0.0,0.997396,1.231755,2.0,0.99383,0.000421,0.004271,0.001479,0.0
3750,2880000,0.00012723502304147466,512.8,0.65,1.705089,83.15,33111,-0.008774,0.030624,0.004273,2.887822,0.005189,0.059631,0.557441,0.583933,0.039714,0.572534,0.847526,0.016927,1.0,1.291896,9.0,0.994353,0.000397,0.003849,0.001401,0.0
3800,2918400,0.00012493087557603687,512.2,0.62,1.67198,88.25,33552,-0.006844,0.016876,0.002019,2.838182,0.003265,0.028839,0.675407,0.727305,0.283607,0.660168,0.80651,0.033854,0.99349,1.371868,8.0,0.994753,0.000368,0.003583,0.001296,0.0
3850,2956800,0.00012262672811059905,511.2,0.46,1.448983,95.76,33967,-0.006689,0.032169,0.002869,2.77744,0.003757,0.038696,0.508214,0.776531,0.390804,0.194009,0.75625,0.074219,0.954427,1.433025,7.0,0.995001,0.000342,0.00345,0.001208,0.0
3900,2995200,0.0001203225806451613,512.4,0.61,1.643548,91.53,34385,-0.007482,0.020335,0.003317,2.850339,0.004294,0.04245,0.647843,0.659965,0.666743,0.619708,0.853125,0.041667,0.998698,1.242652,4.0,0.995269,0.000315,0.003262,0.001154,0.0
3950,3033600,0.00011801843317972349,510.9,0.62,1.712981,78.66,34840,-0.007624,0.024734,0.003188,2.875982,0.004799,0.054749,0.66282,0.526365,0.242822,0.608809,0.757812,0.058594,0.947917,1.450998,5.0,0.995449,0.000293,0.003161,0.001098,0.0
4000,3072000,0.0001157142857142857,512.3,0.6,1.664716,90.99,35306,-0.007095,0.030703,0.002296,2.951609,0.003442,0.032898,0.653681,0.764776,0.154146,0.271794,0.831771,0.015625,0.983073,1.260947,5.0,0.995774,0.000275,0.002917,0.001035,0.0
4050,3110400,0.00011341013824884793,513.9,0.49,1.519885,85.91,35717,-0.006913,0.026121,0.002178,2.886744,0.003932,0.039246,0.628372,0.681522,-0.322482,0.345211,0.769661,0.0,0.990885,1.4065,5.0,0.99601,0.000259,0.002753,0.000978,0.0
4100,3148800,0.00011110599078341012,513.7,0.6,1.64143,85.47,36176,-0.007474,0.016237,0.004334,2.978564,0.0051,0.053467,0.752555,0.627718,0.049249,0.678297,0.907943,0.084635,0.99349,1.057004,5.0,0.996231,0.000245,0.002589,0.000935,0.0
4150,3187200,0.00010880184331797233,513.3,0.61,1.678398,84.92,36621,-0.005897,0.024128,0.003655,2.851154,0.002955,0.02298,0.697956,0.62884,0.332744,0.288985,0.869271,0.050781,0.998698,1.157433,5.0,0.996453,0.000237,0.002408,0.000902,0.0
4200,3225600,0.00010649769585253456,505.9,0.68,1.725409,75.31,37086,-0.00767,0.012873,0.001918,2.895871,0.004652,0.052612,0.806157,0.763607,0.256755,0.73203,0.828906,0.007812,0.994792,1.27169,11.0,0.996614,0.000227,0.002313,0.000847,0.0
4250,3264000,0.00010419354838709676,511.5,0.65,1.701751,88.34,37528,-0.006337,0.014671,0.002988,2.934626,0.004478,0.051453,0.710836,0.700509,-0.058557,0.665881,0.890625,0.0,0.997396,1.149722,4.0,0.996773,0.000217,0.002223,0.000786,0.0
4300,3302400,0.00010188940092165899,510.9,0.64,1.7015,84.05,37956,-0.006011,0.029741,0.002804,2.91348,0.00311,0.028076,0.715833,0.727368,0.151772,0.436964,0.842578,0.02474,0.998698,1.266234,6.0,0.9969,0.000209,0.002147,0.000743,0.0
4350,3340800,9.95852534562212e-05,514.1,0.6,1.66751,84.05,38389,-0.006103,0.025593,0.004743,2.944839,0.003513,0.033417,0.832537,0.519044,-0.376983,0.53413,0.863151,0.0,0.997396,1.190931,4.0,0.997088,0.0002,0.002008,0.000703,0.0
4400,3379200,9.728110599078339e-05,511.3,0.72,1.763942,98.46,38835,-0.006542,0.006737,0.002325,2.937294,0.00395,0.041321,0.822635,0.764177,-0.62681,0.594243,0.911458,0.0,1.0,1.06193,9.0,0.997272,0.000193,0.001867,0.000668,0.0
4450,3417600,9.497695852534562e-05,509.2,0.53,1.599983,68.01,39353,-0.005964,0.029346,0.002858,2.899123,0.003753,0.040161,0.742426,0.648889,-0.150339,0.594031,0.842188,0.03776,0.996094,1.247491,7.0,0.997433,0.000186,0.001747,0.000634,0.0
4500,3456000,9.267281105990783e-05,511.7,0.56,1.588179,76.45,39853,-0.006323,0.019259,0.002345,2.889805,0.003591,0.032684,0.751445,0.763242,-0.301381,0.630936,0.838802,0.007812,0.994792,1.251576,9.0,0.997501,0.000179,0.001704,0.000615,0.0
