update,step,lr,sps,success,ret,len,n_eps,pg_loss,v_loss,entropy,approx_kl,clipfrac,ev,phi_r2,ev_resid,h_dir_car,h_dir_off,h_spd_car,h_spd_off,h_ball_car,h_ball_off
1290,990720,0.0002702995391705069,510.8,0.22,1.125005,101.25,14266,-0.009574,0.009927,2.705422,0.006163,0.078979,0.782338,0.061491,0.818443,1.570376,1.743377,0.953463,0.96059,0.487484,0.0
1300,998400,0.0002700691244239631,510.7,0.19,1.069454,108.08,14340,-0.009599,0.005532,2.715585,0.005158,0.059082,0.920372,0.625684,0.79917,1.59544,1.74006,0.897462,0.966334,0.459513,0.0
1310,1006080,0.0002698387096774193,510.6,0.28,1.162846,103.86,14414,-0.008472,0.015699,2.683756,0.005633,0.06955,0.704157,0.140156,0.697202,1.469065,1.7281,0.905459,0.956033,0.272899,0.0
1320,1013760,0.0002696082949308756,510.5,0.24,1.157494,97.04,14492,-0.009427,0.016625,2.661691,0.004828,0.051727,0.740645,0.103296,0.722066,1.456853,1.707035,0.958671,0.949277,0.390916,0.0
1330,1021440,0.0002693778801843318,510.5,0.28,1.216557,100.66,14566,-0.011633,0.014816,2.694254,0.005517,0.065765,0.714016,0.309802,0.616327,1.479402,1.730848,0.922417,0.972337,0.555644,0.0
1340,1029120,0.000269147465437788,510.5,0.38,1.33357,99.76,14643,-0.009402,0.011398,2.75064,0.005214,0.059113,0.832038,0.152111,0.826336,1.604544,1.76199,0.956112,0.99176,0.365787,0.0
1350,1036800,0.0002689170506912442,510.5,0.44,1.389293,95.62,14724,-0.009539,0.014021,2.783696,0.005987,0.073395,0.811995,0.09576,0.82601,1.606697,1.766486,0.96453,1.013841,0.391222,0.0
1360,1044480,0.00026868663594470046,510.5,0.38,1.32052,92.54,14803,-0.012348,0.014974,2.771965,0.007547,0.106323,0.704015,0.326931,0.627362,1.737924,1.747959,1.000963,1.015363,0.465436,0.0
1370,1052160,0.00026845622119815667,510.5,0.37,1.331319,90.25,14892,-0.010275,0.01199,2.688257,0.006311,0.07608,0.742442,0.001898,0.831666,1.591138,1.706075,0.924897,0.981017,0.40797,0.0
1380,1059840,0.0002682258064516129,510.5,0.32,1.25419,98.05,14968,-0.009918,0.015182,2.754882,0.006244,0.076538,0.788654,0.508953,0.571117,1.623089,1.750342,0.920983,0.999497,0.369405,0.0
1390,1067520,0.00026799539170506914,510.5,0.3,1.236025,107.98,15037,-0.009197,0.007165,2.785996,0.005146,0.059265,0.761722,0.087696,0.83889,1.718677,1.780626,0.925357,1.002069,0.272311,0.0
1400,1075200,0.00026776497695852534,510.5,0.39,1.317709,105.57,15111,-0.010546,0.013743,2.767736,0.006807,0.093842,0.694572,0.331241,0.5824,1.610624,1.756391,0.945067,1.008149,0.354643,0.0
1410,1082880,0.00026753456221198155,510.3,0.3,1.225413,92.9,15196,-0.010745,0.009012,2.792171,0.005552,0.07251,0.780752,0.585277,0.474655,1.602193,1.791031,0.92643,1.000063,0.265414,0.0
1420,1090560,0.00026730414746543776,510.3,0.27,1.177853,94.33,15274,-0.010576,0.016484,2.784443,0.005156,0.061584,0.690863,0.14362,0.707839,1.597673,1.775656,0.973633,1.002041,0.299154,0.0
1430,1098240,0.00026707373271889396,510.3,0.28,1.138337,103.19,15346,-0.011041,0.004979,2.751073,0.006272,0.082977,0.893804,0.133964,0.902863,1.584252,1.775184,0.949161,0.972702,0.192086,0.0
1440,1105920,0.0002668433179723502,510.3,0.33,1.241736,111.14,15414,-0.010259,0.019146,2.727799,0.006409,0.08429,0.608366,0.313415,0.50104,1.526837,1.755235,0.921073,0.975737,0.317963,0.0
1450,1113600,0.00026661290322580643,510.3,0.24,1.180699,110.34,15482,-0.009309,0.005934,2.746441,0.00499,0.052582,0.879652,0.297387,0.837817,1.542143,1.771544,0.932225,0.974658,0.180766,0.0
1460,1121280,0.0002663824884792627,510.3,0.28,1.181321,104.01,15561,-0.011067,0.025615,2.716528,0.006098,0.073761,0.464258,0.201333,0.420325,1.574401,1.71924,0.937281,0.99149,0.232725,0.0
1470,1128960,0.0002661520737327189,510.1,0.41,1.392282,97.79,15635,-0.010055,0.017448,2.760631,0.006282,0.081635,0.62196,0.424792,0.439877,1.683477,1.776261,0.984705,0.995398,0.193454,0.0
1480,1136640,0.0002659216589861751,509.5,0.39,1.385377,92.08,15720,-0.00925,0.017162,2.752257,0.005287,0.06131,0.676102,0.590622,0.237754,1.598511,1.760807,0.926682,0.986552,0.092781,0.0
1490,1144320,0.0002656912442396313,509.3,0.39,1.327462,80.34,15817,-0.010083,0.028278,2.750897,0.005466,0.065002,0.56436,0.258046,0.456106,1.643958,1.770923,0.946612,0.979415,0.232748,0.0
1500,1152000,0.0002654608294930875,509.3,0.34,1.269114,92.98,15897,-0.010547,0.014499,2.782647,0.006701,0.093811,0.677819,0.516847,0.333852,1.559441,1.790378,0.913068,0.994736,0.176852,0.0
1510,1159680,0.00026523041474654373,509.2,0.27,1.162489,95.11,15975,-0.009169,0.009555,2.814162,0.005388,0.063171,0.720035,0.601853,0.433853,1.647793,1.813541,0.990799,1.01126,0.174503,0.0
1520,1167360,0.000265,509.2,0.26,1.18947,108.23,16051,-0.010768,0.022198,2.762865,0.005129,0.06311,0.718625,0.618566,0.266774,1.649187,1.774976,0.977842,0.983309,0.172257,0.0
1530,1175040,0.0002647695852534562,509.2,0.24,1.127761,87.81,16134,-0.008509,0.012095,2.704958,0.006143,0.071564,0.8259,0.359678,0.733517,1.529227,1.704895,0.977909,0.992112,0.132587,0.0
1540,1182720,0.0002645391705069124,509.2,0.41,1.370814,97.41,16218,-0.010242,0.02039,2.750425,0.00557,0.067627,0.600977,0.261699,0.522312,1.649493,1.784539,0.977777,0.965929,0.103727,0.0
1550,1190400,0.00026430875576036867,509.1,0.32,1.24811,76.95,16316,-0.010634,0.017658,2.695496,0.005753,0.073608,0.573557,0.426012,0.30419,1.668715,1.760219,0.896428,0.938374,0.212376,0.0
1560,1198080,0.0002640783410138249,509.1,0.31,1.225036,90.32,16395,-0.009419,0.002889,2.713512,0.005346,0.059021,0.939296,0.580926,0.877985,1.583855,1.768073,0.934808,0.948354,0.089244,0.0
1570,1205760,0.0002638479262672811,509.1,0.24,1.182004,74.19,16500,-0.009114,0.009597,2.757831,0.006164,0.078094,0.823092,0.250029,0.799777,1.766279,1.819803,0.932964,0.944604,0.104367,0.0
1580,1213440,0.0002636175115207373,509.1,0.24,1.14726,84.16,16593,-0.009387,0.016284,2.794078,0.004817,0.053467,0.735705,0.289764,0.662236,1.718188,1.83965,0.913234,0.954857,0.127618,0.0
1590,1221120,0.0002633870967741935,509.1,0.3,1.21631,94.0,16674,-0.010582,0.01262,2.793197,0.00582,0.075195,0.602904,0.233087,0.67799,1.681143,1.835923,0.865982,0.958103,0.102369,0.0
1600,1228800,0.00026315668202764976,509.0,0.34,1.282405,85.97,16765,-0.011332,0.017591,2.789211,0.004868,0.055206,0.7144,0.160937,0.699078,1.723473,1.828562,0.914285,0.956637,0.053577,0.0
1610,1236480,0.00026292626728110596,508.9,0.22,1.103458,84.62,16853,-0.010494,0.011713,2.747873,0.005998,0.073792,0.78604,0.311625,0.73777,1.812096,1.823602,0.908002,0.922798,0.06518,0.0
1620,1244160,0.0002626958525345622,508.9,0.26,1.21798,73.95,16959,-0.010847,0.019354,2.730161,0.005854,0.07135,0.678415,0.453667,0.483897,1.723888,1.77295,0.909892,0.939379,0.190905,0.0
1630,1251840,0.00026246543778801843,508.8,0.27,1.225128,73.98,17063,-0.010028,0.019494,2.720589,0.005401,0.062531,0.516817,0.176487,0.633125,1.70699,1.779278,0.869062,0.947753,0.08668,0.0
1640,1259520,0.00026223502304147464,508.8,0.29,1.247453,73.55,17166,-0.010439,0.012105,2.72251,0.005476,0.068115,0.675611,0.187146,0.720477,1.755734,1.782263,0.871349,0.935178,0.101545,0.0
1650,1267200,0.00026200460829493085,508.8,0.39,1.376806,82.48,17259,-0.010427,0.018223,2.779408,0.005101,0.06192,0.656138,0.069857,0.74283,1.741396,1.807316,0.908036,0.97256,0.188884,0.0
1660,1274880,0.00026177419354838705,508.8,0.29,1.233504,86.4,17350,-0.010218,0.011015,2.759886,0.005456,0.063538,0.700894,0.064122,0.756942,1.765704,1.793529,0.950339,0.953274,0.15888,0.0
1670,1282560,0.00026154377880184326,508.8,0.22,1.086638,92.21,17426,-0.011124,0.010342,2.793872,0.005724,0.070282,0.846473,0.487097,0.705882,1.726345,1.824747,0.94208,0.976374,0.227083,0.0
1680,1290240,0.0002613133640552995,508.8,0.32,1.254545,102.05,17504,-0.009464,0.021564,2.754716,0.006374,0.079102,0.759796,0.282385,0.675758,1.650442,1.771869,0.955658,0.990472,0.157247,0.0
1690,1297920,0.00026108294930875573,508.8,0.32,1.248435,73.04,17614,-0.011526,0.01907,2.763116,0.006161,0.081329,0.64891,0.468792,0.481338,1.747043,1.76954,0.997985,0.999737,0.071771,0.0
1700,1305600,0.000260852534562212,508.8,0.37,1.314781,85.83,17697,-0.009683,0.015925,2.770939,0.00493,0.056396,0.737614,0.360917,0.600068,1.673383,1.772952,0.990491,0.997953,0.156901,0.0
1710,1313280,0.0002606221198156682,508.7,0.41,1.353882,94.68,17781,-0.010142,0.023032,2.759009,0.005479,0.07016,0.71219,0.208251,0.644923,1.726784,1.788236,0.931784,0.970673,0.073108,0.0
1720,1320960,0.0002603917050691244,508.7,0.44,1.433459,83.89,17874,-0.010772,0.01992,2.73454,0.005388,0.063782,0.461975,0.242895,0.5366,1.809191,1.769667,0.974861,0.968211,0.144646,0.0
1730,1328640,0.0002601612903225806,508.7,0.57,1.612198,89.94,17955,-0.010898,0.008609,2.723114,0.005169,0.065063,0.729587,0.640209,0.489747,1.749115,1.7864,0.89081,0.943023,0.185679,0.0
1740,1336320,0.0002599308755760368,508.7,0.47,1.449055,87.75,18047,-0.010956,0.02785,2.730181,0.005259,0.064148,0.718667,0.503593,0.434144,1.835425,1.805068,0.931849,0.92633,0.104038,0.0
1750,1344000,0.000259700460829493,508.7,0.4,1.394322,69.84,18156,-0.010585,0.022072,2.767337,0.004823,0.056885,0.524855,0.273699,0.480126,1.812284,1.807096,0.953461,0.957903,0.11915,0.0
1760,1351680,0.0002594700460829493,508.7,0.42,1.411267,70.11,18262,-0.009682,0.012134,2.761767,0.005583,0.07016,0.684861,0.657747,0.45543,1.770796,1.824892,0.906781,0.934168,0.122002,0.0
1770,1359360,0.0002592396313364055,508.7,0.36,1.332312,78.89,18361,-0.011537,0.017463,2.81788,0.005908,0.07312,0.649716,0.311855,0.579176,1.800503,1.857833,0.949113,0.959233,0.171137,0.0
1780,1367040,0.00025900921658986175,508.7,0.39,1.400752,85.7,18444,-0.011429,0.021459,2.85673,0.006454,0.087921,0.554384,0.543386,0.132432,1.834503,1.884115,0.952228,0.97016,0.049351,0.0
1790,1374720,0.00025877880184331796,508.7,0.41,1.408253,82.63,18538,-0.011586,0.01596,2.831614,0.006918,0.088043,0.561859,0.261032,0.531802,1.841244,1.877449,0.931179,0.96023,0.144203,0.0
1800,1382400,0.00025854838709677417,508.7,0.47,1.468401,100.54,18615,-0.011246,0.02844,2.843965,0.005769,0.073059,0.536613,0.340992,0.35768,1.810127,1.871856,0.918857,0.975378,0.058853,0.0
1810,1390080,0.0002583179723502304,508.6,0.37,1.324106,99.49,18688,-0.012017,0.01505,2.840544,0.006389,0.084839,0.671246,0.582306,0.233851,1.796558,1.850994,0.93811,0.987698,0.142485,0.0
1820,1397760,0.0002580875576036866,508.6,0.33,1.245979,104.69,18763,-0.009964,0.015156,2.836746,0.00443,0.044769,0.695998,0.225831,0.681639,1.839903,1.853652,0.916125,0.984979,0.166522,0.0
1830,1405440,0.00025785714285714284,508.6,0.39,1.353742,95.05,18845,-0.011161,0.022241,2.817966,0.005657,0.07074,0.610241,0.34267,0.434271,1.839728,1.821829,0.976153,0.989623,0.294158,0.0
1840,1413120,0.00025762672811059905,508.6,0.43,1.42915,92.5,18930,-0.01137,0.019384,2.811249,0.005431,0.067596,0.728657,0.397136,0.555449,1.73679,1.799172,0.967132,1.006989,0.277051,0.0
1850,1420800,0.00025739631336405526,508.6,0.35,1.299461,103.77,19002,-0.011374,0.011083,2.845715,0.005182,0.061066,0.72756,0.297399,0.726491,1.761889,1.862056,0.964179,0.983396,0.265481,0.0
1860,1428480,0.0002571658986175115,508.7,0.36,1.308571,106.6,19077,-0.011063,0.00728,2.832096,0.005865,0.069672,0.873492,0.291453,0.833837,1.75328,1.852687,0.962159,0.979264,0.124818,0.0
1870,1436160,0.0002569354838709677,508.7,0.34,1.300025,102.69,19155,-0.011287,0.016382,2.822198,0.006065,0.07605,0.719122,0.527966,0.41901,1.771806,1.826522,0.970862,0.991407,0.148369,0.0
1880,1443840,0.00025670506912442393,508.7,0.42,1.378584,108.07,19218,-0.009656,0.017594,2.797881,0.004843,0.053406,0.610557,0.263188,0.553269,1.675904,1.826317,0.915997,0.967469,0.180984,0.0
1890,1451520,0.00025647465437788014,508.7,0.45,1.408717,119.84,19283,-0.011371,0.015592,2.799316,0.005452,0.064117,0.685075,0.433823,0.47933,1.654195,1.835865,0.913397,0.960572,0.136852,0.0
1900,1459200,0.0002562442396313364,508.7,0.53,1.518103,108.52,19357,-0.011376,0.0165,2.774485,0.006248,0.077393,0.449504,0.320845,0.387091,1.659764,1.812304,0.867485,0.963434,0.141787,0.0
1910,1466880,0.0002560138248847926,508.6,0.58,1.557815,94.32,19439,-0.011118,0.025268,2.794729,0.00616,0.081055,0.367237,0.358128,0.254619,1.713082,1.832196,0.898516,0.957468,0.163725,0.0
1920,1474560,0.0002557834101382488,508.7,0.46,1.440844,88.74,19522,-0.00965,0.018893,2.840678,0.005296,0.062958,0.731011,0.642061,0.248805,1.71296,1.855702,0.952247,0.988477,0.072863,0.0
1930,1482240,0.0002555529953917051,508.7,0.53,1.560657,89.51,19612,-0.011714,0.018814,2.808533,0.005598,0.072723,0.794986,0.47057,0.613081,1.712268,1.834209,0.93139,0.977786,0.17988,0.0
1940,1489920,0.0002553225806451613,508.7,0.52,1.513576,87.18,19699,-0.010505,0.013544,2.793487,0.005059,0.060547,0.690089,0.324417,0.650338,1.692582,1.824999,0.918954,0.967876,0.114931,0.0
1950,1497600,0.0002550921658986175,508.8,0.44,1.420187,86.56,19790,-0.009801,0.024191,2.844378,0.004975,0.058502,0.515363,0.407779,0.277194,1.738778,1.873848,0.950228,0.97251,0.1146,0.0
1960,1505280,0.0002548617511520737,508.8,0.54,1.542538,87.56,19872,-0.010276,0.013769,2.837321,0.005174,0.058899,0.52288,0.409438,0.357222,1.768507,1.882377,0.922712,0.953978,0.117864,0.0
1970,1512960,0.00025463133640552996,508.8,0.53,1.497424,88.6,19961,-0.010487,0.016801,2.823822,0.005046,0.055328,-0.114341,0.083477,0.587179,1.738161,1.870533,0.907222,0.959329,0.282162,0.0
1980,1520640,0.0002544009216589861,508.8,0.58,1.566514,85.21,20047,-0.011062,0.021875,2.819495,0.0053,0.062592,0.714484,0.517359,0.415485,1.746139,1.857192,0.88606,0.961357,0.35236,0.0
1990,1528320,0.0002541705069124424,508.8,0.41,1.396464,77.21,20146,-0.011179,0.012396,2.796188,0.00558,0.070648,0.64267,0.270373,0.678632,1.742845,1.822096,0.957435,0.971946,0.244623,0.0
2000,1536000,0.0002539400921658986,508.8,0.53,1.557365,81.27,20242,-0.011524,0.023238,2.793848,0.005875,0.073761,0.462197,0.208226,0.553375,1.832316,1.825052,0.884395,0.962629,0.419485,0.0
2010,1543680,0.00025370967741935484,508.7,0.51,1.489821,76.98,20336,-0.01238,0.017977,2.742839,0.00618,0.078613,0.613683,0.545795,0.188706,1.813596,1.780309,0.935878,0.9555,0.35358,0.0
2020,1551360,0.00025347926267281105,508.7,0.56,1.601961,63.44,20454,-0.011102,0.015347,2.721071,0.005627,0.064758,0.637805,0.356924,0.554861,1.741573,1.762786,0.937524,0.958128,0.391834,0.0
2030,1559040,0.00025324884792626726,508.7,0.5,1.526109,75.93,20555,-0.01171,0.018718,2.776808,0.005588,0.067871,0.626533,0.310604,0.612739,1.809078,1.816678,0.947345,0.964109,0.299158,0.0
2040,1566720,0.0002530184331797235,508.7,0.46,1.455183,85.34,20642,-0.00915,0.027323,2.829481,0.005019,0.058075,0.54231,0.505785,0.139571,1.768353,1.868291,0.878688,0.96205,0.548484,0.0
2050,1574400,0.00025278801843317967,508.8,0.43,1.429472,93.99,20725,-0.010499,0.017271,2.814556,0.005165,0.061798,0.489463,0.306362,0.585052,1.804399,1.838234,0.976555,0.977311,0.386664,0.0
2060,1582080,0.00025255760368663593,508.8,0.57,1.596013,86.81,20814,-0.011717,0.04083,2.81576,0.005329,0.061951,0.276214,0.129118,0.302218,1.772141,1.837618,0.931111,0.971987,0.50874,0.0
2070,1589760,0.00025232718894009214,508.8,0.46,1.391884,86.48,20901,-0.012005,0.018403,2.846258,0.006297,0.081268,0.639388,0.135737,0.641814,1.744113,1.870287,0.962549,0.971839,0.545687,0.0
2080,1597440,0.00025209677419354835,508.8,0.52,1.521836,95.36,20984,-0.01235,0.018241,2.855402,0.006342,0.087128,0.601366,0.260348,0.615016,1.786641,1.879219,0.936621,0.969516,0.479428,0.0
2090,1605120,0.0002518663594470046,508.9,0.53,1.530002,101.29,21057,-0.011763,0.023834,2.846621,0.005714,0.074402,0.581326,0.473568,0.208374,1.743611,1.864996,0.935167,0.973621,0.591089,0.0
2100,1612800,0.0002516359447004608,508.9,0.46,1.444652,97.72,21141,-0.010474,0.014559,2.858726,0.005304,0.062195,0.590444,0.358753,0.494572,1.77903,1.892494,0.923269,0.970658,0.47664,0.0
2110,1620480,0.000251405529953917,508.8,0.48,1.48577,87.12,21230,-0.012324,0.014062,2.862856,0.005927,0.074066,0.774727,0.35083,0.718682,1.720647,1.871747,0.967849,0.984805,0.396198,0.0
2120,1628160,0.00025117511520737323,508.8,0.48,1.508619,81.8,21326,-0.011414,0.022397,2.820597,0.005503,0.068451,0.592272,0.25871,0.551093,1.711979,1.831819,0.971867,0.984983,0.470161,0.0
2130,1635840,0.0002509447004608295,508.9,0.6,1.658866,83.77,21418,-0.012683,0.023052,2.843909,0.005362,0.066498,0.641413,0.32598,0.563418,1.705155,1.844936,0.990542,0.99155,0.439756,0.0
2140,1643520,0.0002507142857142857,508.9,0.54,1.551301,79.95,21510,-0.012242,0.026359,2.890834,0.00644,0.085541,0.485524,0.312451,0.386257,1.775334,1.901514,1.021659,0.986802,0.568718,0.0
2150,1651200,0.0002504838709677419,508.9,0.43,1.44298,99.73,21587,-0.011526,0.01616,2.898029,0.006156,0.079254,0.714014,0.33316,0.634785,1.770538,1.909068,1.002036,0.988967,0.678221,0.0
2160,1658880,0.0002502534562211981,508.9,0.54,1.546144,88.3,21678,-0.013281,0.021758,2.873799,0.005713,0.069733,0.565789,0.248649,0.578507,1.78753,1.882481,1.012007,0.989645,0.38044,0.0
2170,1666560,0.0002500230414746544,508.9,0.46,1.455531,81.58,21770,-0.012535,0.025239,2.84968,0.005941,0.078125,0.573198,0.419382,0.310419,1.726979,1.851423,1.006667,0.992869,0.190341,0.0
2180,1674240,0.0002497926267281106,508.9,0.52,1.519415,87.62,21859,-0.010883,0.020615,2.838659,0.005996,0.076294,0.678065,0.469442,0.436827,1.702367,1.847588,0.98843,0.989843,0.204614,0.0
2190,1681920,0.0002495622119815668,508.9,0.58,1.59136,91.98,21943,-0.010614,0.016104,2.803979,0.005393,0.070709,0.415048,0.382173,0.240829,1.676268,1.804706,1.001718,0.994217,0.130166,0.0
2200,1689600,0.00024933179723502305,508.9,0.46,1.404271,92.16,22027,-0.010542,0.030795,2.774415,0.005459,0.064911,0.472244,0.421407,0.130498,1.708688,1.783708,0.988916,0.991207,0.224655,0.0
2210,1697280,0.00024910138248847926,508.9,0.37,1.279451,97.03,22103,-0.01158,0.021509,2.758738,0.005637,0.069977,0.581675,0.426751,0.351402,1.724243,1.77605,0.95424,0.976893,0.144612,0.0
2220,1704960,0.00024887096774193546,508.9,0.37,1.353118,101.46,22182,-0.011262,0.018966,2.799138,0.005781,0.073883,0.308415,0.288941,0.31856,1.8388,1.830562,0.95606,0.975254,0.08258,0.0
2230,1712640,0.00024864055299539167,508.9,0.48,1.476133,99.31,22259,-0.011644,0.009158,2.814593,0.005283,0.062531,0.630302,0.255977,0.782541,1.850825,1.842305,0.976307,0.970309,0.141933,0.0
2240,1720320,0.0002484101382488479,508.9,0.47,1.453465,110.14,22324,-0.011523,0.016081,2.834288,0.006153,0.080658,0.685703,0.449233,0.514128,1.812311,1.851244,0.977281,0.985758,0.19261,0.0
2250,1728000,0.00024817972350230414,509.0,0.49,1.428824,109.87,22395,-0.011896,0.013476,2.814697,0.005896,0.077667,0.65022,0.330213,0.671526,1.769091,1.837059,0.993317,0.974811,0.325584,0.0
2260,1735680,0.00024794930875576035,509.0,0.34,1.254359,107.08,22468,-0.012383,0.007836,2.860953,0.006153,0.079315,0.911608,0.794177,0.650645,1.87953,1.891109,0.94517,0.968008,0.218188,0.0
2270,1743360,0.0002477188940092166,509.0,0.35,1.288007,114.04,22533,-0.010656,0.025981,2.841565,0.005793,0.073975,0.53452,0.396161,0.453045,1.686179,1.874168,0.974145,0.970303,0.289018,0.0
2280,1751040,0.0002474884792626728,509.0,0.36,1.351063,90.93,22621,-0.010931,0.012952,2.842122,0.00526,0.068695,0.451659,0.400563,0.436406,1.74064,1.873186,0.965082,0.967694,0.317549,0.0
2290,1758720,0.000247258064516129,509.1,0.41,1.394709,84.16,22707,-0.011218,0.008116,2.878643,0.005052,0.063477,0.721732,0.293093,0.732202,1.752286,1.905505,0.986233,0.969456,0.526927,0.0
2300,1766400,0.00024702764976958523,509.1,0.58,1.614668,80.92,22804,-0.011078,0.018311,2.861076,0.00487,0.058472,0.680212,0.362774,0.545476,1.78475,1.885685,0.962296,0.972493,0.448601,0.0
2310,1774080,0.00024679723502304144,509.0,0.52,1.547923,82.03,22899,-0.013658,0.007236,2.856488,0.006006,0.082581,0.715459,0.270912,0.813233,1.834977,1.873457,0.949795,0.980637,0.46152,0.0
2320,1781760,0.00024656682027649764,509.0,0.59,1.652071,91.44,22982,-0.012131,0.010447,2.881422,0.005539,0.072937,0.705474,0.504657,0.590959,1.827476,1.901047,0.996051,0.977422,0.429341,0.0
2330,1789440,0.0002463364055299539,509.1,0.5,1.48503,92.71,23069,-0.012992,0.029762,2.862172,0.005759,0.070862,0.461626,0.524008,-0.092606,1.785112,1.861974,0.968794,0.98516,0.527062,0.0
2340,1797120,0.0002461059907834101,509.1,0.33,1.309567,86.36,23160,-0.012185,0.019872,2.861245,0.005737,0.067719,0.582767,0.370002,0.474442,1.853007,1.880784,0.972558,0.980714,0.484576,0.0
2350,1804800,0.0002458755760368663,509.1,0.33,1.247268,97.28,23235,-0.013822,0.015372,2.862357,0.00617,0.079224,0.713984,0.698103,0.053505,1.853618,1.858012,0.999705,1.004561,0.454923,0.0
2360,1812480,0.0002456451612903226,509.1,0.39,1.368169,96.84,23319,-0.011599,0.021708,2.852691,0.005691,0.070129,0.51141,0.273008,0.526869,1.862293,1.856375,1.000293,0.992827,0.407939,0.0
2370,1820160,0.0002454147465437788,509.2,0.43,1.388175,85.86,23407,-0.011894,0.025655,2.834089,0.005826,0.074036,0.543751,0.351577,0.311157,1.824676,1.843593,1.005723,0.9971,0.374321,0.0
2380,1827840,0.000245184331797235,509.2,0.44,1.42927,92.18,23489,-0.013027,0.017781,2.83995,0.006224,0.076569,0.504275,0.258799,0.437903,1.842043,1.828687,1.017416,1.004545,0.389191,0.0
2390,1835520,0.0002449539170506912,509.2,0.44,1.406452,87.24,23574,-0.01262,0.0171,2.872279,0.005657,0.068634,0.452988,0.059521,0.666885,1.866847,1.856704,1.035626,1.005283,0.363559,0.0
2400,1843200,0.0002447235023041474,509.2,0.51,1.513882,99.65,23648,-0.010459,0.015343,2.902865,0.005595,0.066589,0.692517,0.422354,0.525517,1.857735,1.882797,1.017487,1.014602,0.363942,0.0
