pcf_r3,pcf_r5,pcf_r8,pcf_r12,pcf_r16,pcf_r20,pcf_r25,pcf_r30,pcf_r35,receiver_pcf,receiver_x,on_grid,receiver_def_dist,pass_length,lost_in_transit,lost_within_settle
0.9166097950998817,0.8229129666137455,0.6963169284165978,0.6248054949665344,0.6055873683392407,0.59685806756634,0.5588780282800827,0.508719144507923,0.4764157783640849,0.8780835939477379,65.53512573242188,1,7.738000575777822,34.80922317504883,0,0
0.9925072721830787,0.9917887103355247,0.9915084141280642,0.9675855314878855,0.8939808908009027,0.7947549871942869,0.6727916858345966,0.6092761122251577,0.5790174486570153,0.9921723223823632,52.861724853515625,1,20.773154552857015,19.750057220458984,0,0
0.9921281201541693,0.9881350549833519,0.9331045834418192,0.8020754309808761,0.7549212409416167,0.7220761032253032,0.6847147670392887,0.6334195416840364,0.5793150675232749,0.9896577514707112,65.24053955078125,1,15.249905135838274,50.104190826416016,1,1
0.6796314112072166,0.6171231870107066,0.5799600641429352,0.5763210328733088,0.5696045228329587,0.5628279281467855,0.6033099275167585,0.6353752010104603,0.6293997260668012,0.8125097455226679,52.37181091308594,1,2.004856604071307,25.639881134033203,0,0
0.9916937069876022,0.9906051085400676,0.9667118569815075,0.882927613652044,0.7903715843823487,0.7172286590823327,0.6528725595163842,0.5973540234888739,0.5716092652473055,0.9917835181917858,51.41117858886719,1,15.183731969755572,16.171428680419922,0,0
0.5227729215379058,0.4541413025943275,0.4051720576351398,0.3715136465690834,0.3461609015168698,0.332013886557143,0.32696613850795714,0.33328616996126054,0.3458495725320677,0.5499921952077571,72.57929992675781,1,2.500690574237314,24.2391300201416,0,0
0.992550579908519,0.9906882281879864,0.9503211675000909,0.7623974053971146,0.6493293602043122,0.6070076539761804,0.6140035686965896,0.6274822916570912,0.6280889012472028,0.9918557032040406,55.56632614135742,1,15.905830201564578,26.032245635986328,0,0
0.9923609122177068,0.9916853151791086,0.9812676677901335,0.939307767989581,0.8792040754024832,0.8019034203207251,0.6960504296368654,0.643837020979842,0.6451039516284477,0.9917317237851759,48.6604118347168,1,16.719134226052738,12.05899715423584,0,0
0.9919753028382688,0.9907256731921005,0.9815019571408499,0.9133736550239477,0.8255286736007417,0.7412851740723472,0.6574584995119525,0.5803347488494777,0.5438113749152547,0.9928240136634118,63.66948699951172,1,15.345821473295517,34.618839263916016,0,0
0.9849050282653812,0.9632497762215573,0.8951316924385122,0.806411657591056,0.7325497612663759,0.6418909415887111,0.5692404728157873,0.5147205269105849,0.4822662021629686,0.9846082256866845,67.7420654296875,1,11.179559947422359,12.69864273071289,0,0
