update,step,lr,sps,success,ret,len,n_eps,pg_loss,v_loss,c_loss,entropy,approx_kl,clipfrac,ev,ev_slow,ev_crowd_disc,ev_success,c_slow,c_crowd,c_team,speed,n_succ,lam0,lam_slow,lam_crowd,lam_succ,boot
3150,2419200,0.0001548847926267281,492.9,0.45,1.383845,93.18,32457,-0.00781,0.019706,0.003918,2.842399,0.003815,0.034882,0.686765,0.621298,-0.215338,0.664313,0.840495,0.0,0.994792,1.287462,3.0,0.977886,0.019279,0.000881,0.001954,0.0
3200,2457600,0.00015258064516129028,501.0,0.53,1.587724,86.72,32906,-0.007655,0.027842,0.003631,2.843308,0.004056,0.04068,0.356666,0.538227,-0.444136,0.346218,0.772266,0.0,0.980469,1.416882,4.0,0.971764,0.025605,0.000817,0.001814,0.0
3250,2496000,0.00015027649769585252,496.0,0.57,1.604655,62.51,33439,-0.009298,0.028517,0.003712,2.891425,0.004107,0.041565,0.561754,0.558814,0.254416,0.584795,0.822526,0.019531,0.994792,1.286429,7.0,0.960595,0.03696,0.000761,0.001684,0.0
3300,2534400,0.00014797235023041472,492.7,0.51,1.508247,81.81,33985,-0.008487,0.011679,0.002728,2.908509,0.005366,0.063721,0.765597,0.67799,0.350043,0.618789,0.804297,0.08724,0.996094,1.346309,5.0,0.955281,0.042408,0.000727,0.001584,0.0
3350,2572800,0.00014566820276497696,494.2,0.56,1.561455,65.06,34508,-0.008907,0.028941,0.002793,2.908076,0.004807,0.059448,0.594969,0.372056,0.481913,0.233949,0.766016,0.005208,0.976562,1.425654,5.0,0.947312,0.050509,0.000694,0.001485,0.0
3400,2611200,0.00014336405529953916,493.5,0.49,1.521584,68.05,35087,-0.007515,0.034759,0.003687,2.869615,0.003227,0.030884,0.609234,0.486731,0.147194,0.419886,0.76237,0.0,0.9375,1.417108,4.0,0.94088,0.057054,0.000652,0.001414,0.0
3450,2649600,0.00014105990783410137,494.3,0.59,1.65241,67.45,35681,-0.008504,0.021738,0.002883,2.84188,0.004811,0.055359,0.533296,0.614842,0.249245,0.654497,0.690234,0.119792,0.880208,1.631673,9.0,0.971934,0.026014,0.000657,0.001395,0.0
3500,2688000,0.0001387557603686636,494.2,0.63,1.670507,75.31,36178,-0.008575,0.01176,0.001934,2.792106,0.005287,0.063812,0.503697,0.734656,0.262609,0.803001,0.7,0.040365,0.88151,1.624974,7.0,0.977473,0.020568,0.000633,0.001326,0.0
3550,2726400,0.00013645161290322578,494.8,0.54,1.581481,76.52,36623,-0.008103,0.016122,0.002786,2.859171,0.003897,0.041504,0.656342,0.545915,0.504662,0.655038,0.733464,0.050781,0.901042,1.517294,6.0,0.977474,0.020673,0.00061,0.001243,0.0
3600,2764800,0.000134147465437788,494.7,0.54,1.599412,78.41,37149,-0.00662,0.016257,0.003813,2.876599,0.004172,0.039124,0.48409,0.476758,0.177867,0.394447,0.744792,0.016927,0.914062,1.493348,10.0,0.978515,0.019718,0.000584,0.001183,0.0
3650,2803200,0.00013184331797235022,495.5,0.57,1.640447,88.26,37622,-0.007725,0.014551,0.002769,2.811453,0.004426,0.043274,0.557795,0.524162,-0.035594,0.105648,0.782682,0.0,0.959635,1.419508,4.0,0.976707,0.021613,0.000557,0.001122,0.0
3700,2841600,0.00012953917050691243,495.6,0.53,1.531237,86.61,38059,-0.006705,0.026758,0.002684,2.841438,0.003573,0.032318,0.621438,0.693173,-0.633167,0.563296,0.723307,0.019531,0.894531,1.543464,6.0,0.968511,0.029887,0.000526,0.001076,0.0
3750,2880000,0.00012723502304147466,496.6,0.51,1.478146,68.62,38549,-0.007731,0.035054,0.003636,2.748721,0.004326,0.050049,0.414791,0.375929,0.357807,0.39432,0.667318,0.020833,0.809896,1.658574,8.0,0.975629,0.022824,0.00051,0.001038,0.0
3800,2918400,0.00012493087557603687,494.2,0.58,1.657311,84.36,39038,-0.007127,0.023043,0.003281,2.876029,0.004145,0.042999,0.658422,0.548359,0.252128,0.701751,0.8125,0.007812,0.973958,1.300989,4.0,0.97493,0.023594,0.000488,0.000988,0.0
3850,2956800,0.00012262672811059905,496.6,0.61,1.646857,94.0,39461,-0.00607,0.031935,0.004227,2.944469,0.003722,0.03302,0.542343,0.518784,0.226686,0.511003,0.864062,0.06901,0.986979,1.178057,4.0,0.959667,0.038944,0.000459,0.00093,0.0
3900,2995200,0.0001203225806451613,498.2,0.65,1.651883,92.21,39896,-0.006525,0.020509,0.00371,2.87078,0.003933,0.036285,0.532566,0.622009,0.437837,0.673521,0.765234,0.022135,0.945312,1.437862,7.0,0.896167,0.102599,0.000408,0.000826,0.0
3950,3033600,0.00011801843317972349,499.8,0.52,1.541822,68.94,40382,-0.007697,0.035459,0.00179,2.71157,0.003446,0.03653,0.378506,0.7279,0.071032,0.59607,0.574479,0.003906,0.592448,1.889192,7.0,0.921957,0.076828,0.000401,0.000813,0.0
4000,3072000,0.0001157142857142857,494.0,0.6,1.672679,72.37,40942,-0.006924,0.016756,0.002513,2.742839,0.003626,0.03183,0.802839,0.504509,0.445948,0.429502,0.66849,0.05599,0.824219,1.676745,6.0,0.981565,0.017189,0.000409,0.000837,0.0
4050,3110400,0.00011341013824884793,497.0,0.67,1.706281,83.02,41421,-0.005762,0.003875,0.002006,2.873576,0.003503,0.028687,0.836473,0.731127,0.0369,0.797801,0.725651,0.011719,0.855469,1.537288,7.0,0.985879,0.012923,0.000396,0.000802,0.0
4100,3148800,0.00011110599078341012,498.6,0.56,1.587318,82.6,41872,-0.006487,0.030043,0.002819,2.774972,0.003,0.029327,0.72317,0.631577,0.456651,0.621292,0.649349,0.029948,0.804688,1.705101,4.0,0.986618,0.01223,0.000379,0.000773,0.0
4150,3187200,0.00010880184331797233,498.6,0.42,1.459611,93.27,42309,-0.006209,0.016306,0.003505,2.839606,0.003651,0.039551,0.464803,0.534677,-0.638157,0.669682,0.739844,0.0,0.914062,1.478647,6.0,0.987952,0.010923,0.00036,0.000765,0.0
4200,3225600,0.00010649769585253456,499.3,0.55,1.55056,109.16,42706,-0.005092,0.010402,0.00262,2.953584,0.002924,0.024475,0.727808,0.758194,0.289595,0.61741,0.83776,0.036458,0.99349,1.273794,5.0,0.988431,0.010481,0.000341,0.000746,0.0
4250,3264000,0.00010419354838709676,496.6,0.5,1.466144,83.39,43133,-0.008337,0.026251,0.003215,2.914395,0.004731,0.052948,0.511294,0.684385,-0.496087,0.193497,0.764453,0.0,0.954427,1.407118,7.0,0.987753,0.011205,0.000325,0.000716,0.0
4300,3302400,0.00010188940092165899,497.1,0.48,1.467297,73.67,43656,-0.006862,0.01853,0.003573,2.944121,0.004712,0.056122,0.674255,0.476297,-0.520662,0.618583,0.855729,0.0,1.0,1.226353,6.0,0.985227,0.013771,0.000309,0.000693,0.0
4350,3340800,9.95852534562212e-05,495.5,0.46,1.454849,74.77,44167,-0.006036,0.020956,0.00382,2.883122,0.002969,0.028107,0.783052,0.41768,-0.007595,0.466633,0.812109,0.0,0.986979,1.321586,5.0,0.977909,0.021125,0.000293,0.000673,0.0
4400,3379200,9.728110599078339e-05,496.6,0.57,1.612415,87.99,44672,-0.006734,0.020601,0.003455,2.949098,0.004358,0.043243,0.756924,0.390229,0.118234,0.24484,0.815365,0.0,0.973958,1.298022,1.0,0.970176,0.028903,0.000278,0.000643,0.0
4450,3417600,9.497695852534562e-05,496.1,0.56,1.536298,80.13,45122,-0.006226,0.03832,0.002917,2.880175,0.002887,0.024658,0.48328,0.525148,-0.305647,0.433661,0.747656,0.0,0.916667,1.501801,3.0,0.953621,0.045515,0.000262,0.000602,0.0
4500,3456000,9.267281105990783e-05,494.9,0.65,1.731067,77.86,45611,-0.005379,0.017873,0.001823,2.830076,0.003575,0.037781,0.715275,0.8023,0.063241,0.573102,0.733984,0.002604,0.949219,1.450283,8.0,0.941527,0.05766,0.00025,0.000564,0.0
4550,3494400,9.036866359447002e-05,492.1,0.69,1.73556,73.66,46153,-0.006002,0.023219,0.002464,2.832057,0.003815,0.042816,0.718694,0.664677,0.423322,0.653433,0.738411,0.023438,0.932292,1.507552,6.0,0.925185,0.074053,0.000238,0.000523,0.0
4600,3532800,8.806451612903226e-05,491.1,0.62,1.662043,61.71,46686,-0.006119,0.036033,0.001502,2.733385,0.003579,0.033539,0.614707,0.764715,0.010077,0.458357,0.589974,0.014323,0.617188,1.827894,6.0,0.894597,0.104701,0.000224,0.000478,0.0
4650,3571200,8.576036866359446e-05,493.8,0.64,1.711073,73.2,47255,-0.005395,0.021814,0.002783,2.893424,0.003129,0.033051,0.607768,0.629872,0.342543,0.70629,0.77487,0.026042,0.97526,1.404294,6.0,0.975843,0.02342,0.000238,0.000499,0.0
4700,3609600,8.345622119815666e-05,489.7,0.54,1.573088,79.12,47746,-0.004535,0.013719,0.002198,2.898313,0.003621,0.029907,0.670961,0.729242,0.393563,0.760043,0.761068,0.010417,0.9375,1.427515,6.0,0.968373,0.030923,0.000228,0.000476,0.0
4750,3648000,8.115207373271889e-05,493.7,0.71,1.762836,82.63,48208,-0.004774,0.017602,0.002069,2.908358,0.002009,0.009735,0.594634,0.777671,-0.793695,0.629203,0.75599,0.0,0.945312,1.482079,7.0,0.94909,0.050246,0.000215,0.000449,0.0
4800,3686400,7.88479262672811e-05,491.5,0.69,1.745925,64.84,48748,-0.005444,0.025383,0.002287,2.870303,0.00371,0.032745,0.511295,0.614024,-0.24279,0.674914,0.661979,0.001302,0.804688,1.686578,6.0,0.979067,0.020277,0.000214,0.000441,0.0
4850,3724800,7.654377880184333e-05,496.5,0.7,1.735409,73.94,49260,-0.00439,0.030423,0.002143,2.871553,0.002978,0.029175,0.67509,0.748149,0.045541,0.241616,0.722135,0.013021,0.954427,1.58891,3.0,0.983744,0.015627,0.000208,0.000421,0.0
