policy,x,y,radius,episode,arrived,max_control
random,86.0,34.0,10.0,159,0,
random,86.0,34.0,12.0,159,0,
random,88.0,34.0,6.0,159,0,
random,88.0,34.0,8.0,159,0,
random,88.0,34.0,10.0,159,0,
random,88.0,34.0,12.0,159,0,
random,82.0,34.0,6.0,160,0,
random,82.0,34.0,8.0,160,0,
random,82.0,34.0,10.0,160,0,
random,82.0,34.0,12.0,160,0,
random,84.0,34.0,6.0,160,0,
random,84.0,34.0,8.0,160,0,
random,84.0,34.0,10.0,160,0,
random,84.0,34.0,12.0,160,0,
random,86.0,34.0,6.0,160,0,
random,86.0,34.0,8.0,160,0,
random,86.0,34.0,10.0,160,0,
random,86.0,34.0,12.0,160,0,
random,88.0,34.0,6.0,160,0,
random,88.0,34.0,8.0,160,0,
random,88.0,34.0,10.0,160,0,
random,88.0,34.0,12.0,160,0,
random,82.0,34.0,6.0,161,0,
random,82.0,34.0,8.0,161,0,
random,82.0,34.0,10.0,161,1,0.25471
random,82.0,34.0,12.0,161,1,0.218256
random,84.0,34.0,6.0,161,0,
random,84.0,34.0,8.0,161,1,0.328726
random,84.0,34.0,10.0,161,1,0.241483
random,84.0,34.0,12.0,161,1,0.203271
random,86.0,34.0,6.0,161,1,0.25231
random,86.0,34.0,8.0,161,1,0.291199
random,86.0,34.0,10.0,161,1,0.223919
random,86.0,34.0,12.0,161,1,0.188385
random,88.0,34.0,6.0,161,1,0.153863
random,88.0,34.0,8.0,161,1,0.235783
random,88.0,34.0,10.0,161,1,0.198113
random,88.0,34.0,12.0,161,1,0.172149
random,82.0,34.0,6.0,162,0,
random,82.0,34.0,8.0,162,0,
random,82.0,34.0,10.0,162,0,
random,82.0,34.0,12.0,162,0,
random,84.0,34.0,6.0,162,0,
random,84.0,34.0,8.0,162,0,
random,84.0,34.0,10.0,162,0,
random,84.0,34.0,12.0,162,0,
random,86.0,34.0,6.0,162,0,
random,86.0,34.0,8.0,162,0,
random,86.0,34.0,10.0,162,0,
random,86.0,34.0,12.0,162,0,
random,88.0,34.0,6.0,162,0,
random,88.0,34.0,8.0,162,0,
random,88.0,34.0,10.0,162,0,
random,88.0,34.0,12.0,162,0,
random,82.0,34.0,6.0,163,1,0.181435
random,82.0,34.0,8.0,163,1,0.185904
random,82.0,34.0,10.0,163,1,0.197536
random,82.0,34.0,12.0,163,1,0.199886
random,84.0,34.0,6.0,163,1,0.149676
random,84.0,34.0,8.0,163,1,0.166108
random,84.0,34.0,10.0,163,1,0.177051
random,84.0,34.0,12.0,163,1,0.178125
random,86.0,34.0,6.0,163,0,
random,86.0,34.0,8.0,163,1,0.13351
random,86.0,34.0,10.0,163,1,0.151999
random,86.0,34.0,12.0,163,1,0.156653
random,88.0,34.0,6.0,163,0,
random,88.0,34.0,8.0,163,0,
random,88.0,34.0,10.0,163,1,0.12217
random,88.0,34.0,12.0,163,1,0.131738
random,82.0,34.0,6.0,164,0,
random,82.0,34.0,8.0,164,0,
random,82.0,34.0,10.0,164,0,
random,82.0,34.0,12.0,164,0,
random,84.0,34.0,6.0,164,0,
random,84.0,34.0,8.0,164,0,
random,84.0,34.0,10.0,164,0,
random,84.0,34.0,12.0,164,0,
random,86.0,34.0,6.0,164,0,
random,86.0,34.0,8.0,164,0,
random,86.0,34.0,10.0,164,0,
random,86.0,34.0,12.0,164,0,
random,88.0,34.0,6.0,164,0,
random,88.0,34.0,8.0,164,0,
random,88.0,34.0,10.0,164,0,
random,88.0,34.0,12.0,164,0,
random,82.0,34.0,6.0,165,0,
random,82.0,34.0,8.0,165,0,
random,82.0,34.0,10.0,165,1,0.248915
random,82.0,34.0,12.0,165,1,0.218618
random,84.0,34.0,6.0,165,0,
random,84.0,34.0,8.0,165,1,0.281954
random,84.0,34.0,10.0,165,1,0.235901
random,84.0,34.0,12.0,165,1,0.205686
random,86.0,34.0,6.0,165,0,
random,86.0,34.0,8.0,165,1,0.267149
random,86.0,34.0,10.0,165,1,0.217421
random,86.0,34.0,12.0,165,1,0.186302
random,88.0,34.0,6.0,165,0,
random,88.0,34.0,8.0,165,1,0.241972
random,88.0,34.0,10.0,165,1,0.194012
random,88.0,34.0,12.0,165,1,0.165325
random,82.0,34.0,6.0,166,1,0.255665
random,82.0,34.0,8.0,166,1,0.193889
random,82.0,34.0,10.0,166,1,0.206697
random,82.0,34.0,12.0,166,1,0.236785
random,84.0,34.0,6.0,166,0,
random,84.0,34.0,8.0,166,1,0.190847
random,84.0,34.0,10.0,166,1,0.142156
random,84.0,34.0,12.0,166,1,0.170058
random,86.0,34.0,6.0,166,0,
random,86.0,34.0,8.0,166,0,
random,86.0,34.0,10.0,166,1,0.130903
random,86.0,34.0,12.0,166,1,0.109933
random,88.0,34.0,6.0,166,0,
random,88.0,34.0,8.0,166,0,
random,88.0,34.0,10.0,166,0,
random,88.0,34.0,12.0,166,1,0.09994
random,82.0,34.0,6.0,167,0,
random,82.0,34.0,8.0,167,0,
random,82.0,34.0,10.0,167,0,
random,82.0,34.0,12.0,167,0,
random,84.0,34.0,6.0,167,0,
random,84.0,34.0,8.0,167,0,
random,84.0,34.0,10.0,167,0,
random,84.0,34.0,12.0,167,0,
random,86.0,34.0,6.0,167,0,
random,86.0,34.0,8.0,167,0,
random,86.0,34.0,10.0,167,0,
random,86.0,34.0,12.0,167,0,
random,88.0,34.0,6.0,167,0,
random,88.0,34.0,8.0,167,0,
random,88.0,34.0,10.0,167,0,
random,88.0,34.0,12.0,167,0,
random,82.0,34.0,6.0,168,0,
random,82.0,34.0,8.0,168,0,
random,82.0,34.0,10.0,168,0,
random,82.0,34.0,12.0,168,1,0.132491
random,84.0,34.0,6.0,168,0,
random,84.0,34.0,8.0,168,0,
random,84.0,34.0,10.0,168,0,
random,84.0,34.0,12.0,168,0,
random,86.0,34.0,6.0,168,0,
random,86.0,34.0,8.0,168,0,
random,86.0,34.0,10.0,168,0,
random,86.0,34.0,12.0,168,0,
random,88.0,34.0,6.0,168,0,
random,88.0,34.0,8.0,168,0,
random,88.0,34.0,10.0,168,0,
random,88.0,34.0,12.0,168,0,
random,82.0,34.0,6.0,169,0,
random,82.0,34.0,8.0,169,1,0.368088
random,82.0,34.0,10.0,169,1,0.380482
random,82.0,34.0,12.0,169,1,0.507731
random,84.0,34.0,6.0,169,0,
random,84.0,34.0,8.0,169,0,
random,84.0,34.0,10.0,169,1,0.319164
random,84.0,34.0,12.0,169,1,0.339266
random,86.0,34.0,6.0,169,0,
random,86.0,34.0,8.0,169,0,
random,86.0,34.0,10.0,169,0,
random,86.0,34.0,12.0,169,1,0.280434
random,88.0,34.0,6.0,169,0,
random,88.0,34.0,8.0,169,0,
random,88.0,34.0,10.0,169,0,
random,88.0,34.0,12.0,169,0,
random,82.0,34.0,6.0,170,0,
random,82.0,34.0,8.0,170,0,
random,82.0,34.0,10.0,170,0,
random,82.0,34.0,12.0,170,0,
random,84.0,34.0,6.0,170,0,
random,84.0,34.0,8.0,170,0,
random,84.0,34.0,10.0,170,0,
random,84.0,34.0,12.0,170,0,
random,86.0,34.0,6.0,170,0,
random,86.0,34.0,8.0,170,0,
random,86.0,34.0,10.0,170,0,
random,86.0,34.0,12.0,170,0,
random,88.0,34.0,6.0,170,0,
random,88.0,34.0,8.0,170,0,
random,88.0,34.0,10.0,170,0,
random,88.0,34.0,12.0,170,0,
random,82.0,34.0,6.0,171,0,
random,82.0,34.0,8.0,171,0,
random,82.0,34.0,10.0,171,0,
random,82.0,34.0,12.0,171,1,0.03745
random,84.0,34.0,6.0,171,0,
random,84.0,34.0,8.0,171,0,
random,84.0,34.0,10.0,171,0,
random,84.0,34.0,12.0,171,0,
random,86.0,34.0,6.0,171,0,
random,86.0,34.0,8.0,171,0,
random,86.0,34.0,10.0,171,0,
random,86.0,34.0,12.0,171,0,
random,88.0,34.0,6.0,171,0,
random,88.0,34.0,8.0,171,0,
random,88.0,34.0,10.0,171,0,
random,88.0,34.0,12.0,171,0,
random,82.0,34.0,6.0,172,0,
random,82.0,34.0,8.0,172,0,
random,82.0,34.0,10.0,172,1,0.050521
random,82.0,34.0,12.0,172,1,0.080524
random,84.0,34.0,6.0,172,0,
random,84.0,34.0,8.0,172,0,
random,84.0,34.0,10.0,172,1,0.034649
random,84.0,34.0,12.0,172,1,0.05753
random,86.0,34.0,6.0,172,0,
random,86.0,34.0,8.0,172,0,
random,86.0,34.0,10.0,172,0,
random,86.0,34.0,12.0,172,1,0.051527
random,88.0,34.0,6.0,172,0,
random,88.0,34.0,8.0,172,0,
random,88.0,34.0,10.0,172,0,
random,88.0,34.0,12.0,172,0,
random,82.0,34.0,6.0,173,0,
random,82.0,34.0,8.0,173,0,
random,82.0,34.0,10.0,173,1,0.121161
random,82.0,34.0,12.0,173,1,0.120594
random,84.0,34.0,6.0,173,0,
random,84.0,34.0,8.0,173,0,
random,84.0,34.0,10.0,173,0,
random,84.0,34.0,12.0,173,1,0.089622
random,86.0,34.0,6.0,173,0,
random,86.0,34.0,8.0,173,0,
random,86.0,34.0,10.0,173,0,
random,86.0,34.0,12.0,173,0,
random,88.0,34.0,6.0,173,0,
random,88.0,34.0,8.0,173,0,
random,88.0,34.0,10.0,173,0,
random,88.0,34.0,12.0,173,0,
random,82.0,34.0,6.0,174,0,
random,82.0,34.0,8.0,174,0,
random,82.0,34.0,10.0,174,1,0.077387
random,82.0,34.0,12.0,174,1,0.110431
random,84.0,34.0,6.0,174,0,
random,84.0,34.0,8.0,174,0,
random,84.0,34.0,10.0,174,0,
random,84.0,34.0,12.0,174,1,0.056292
random,86.0,34.0,6.0,174,0,
random,86.0,34.0,8.0,174,0,
random,86.0,34.0,10.0,174,0,
random,86.0,34.0,12.0,174,0,
random,88.0,34.0,6.0,174,0,
random,88.0,34.0,8.0,174,0,
random,88.0,34.0,10.0,174,0,
random,88.0,34.0,12.0,174,0,
random,82.0,34.0,6.0,175,0,
random,82.0,34.0,8.0,175,0,
random,82.0,34.0,10.0,175,0,
random,82.0,34.0,12.0,175,0,
random,84.0,34.0,6.0,175,0,
random,84.0,34.0,8.0,175,0,
random,84.0,34.0,10.0,175,0,
random,84.0,34.0,12.0,175,0,
random,86.0,34.0,6.0,175,0,
random,86.0,34.0,8.0,175,0,
random,86.0,34.0,10.0,175,0,
random,86.0,34.0,12.0,175,0,
random,88.0,34.0,6.0,175,0,
random,88.0,34.0,8.0,175,0,
random,88.0,34.0,10.0,175,0,
random,88.0,34.0,12.0,175,0,
random,82.0,34.0,6.0,176,0,
random,82.0,34.0,8.0,176,0,
random,82.0,34.0,10.0,176,0,
random,82.0,34.0,12.0,176,0,
random,84.0,34.0,6.0,176,0,
random,84.0,34.0,8.0,176,0,
random,84.0,34.0,10.0,176,0,
random,84.0,34.0,12.0,176,0,
random,86.0,34.0,6.0,176,0,
random,86.0,34.0,8.0,176,0,
random,86.0,34.0,10.0,176,0,
random,86.0,34.0,12.0,176,0,
random,88.0,34.0,6.0,176,0,
random,88.0,34.0,8.0,176,0,
random,88.0,34.0,10.0,176,0,
random,88.0,34.0,12.0,176,0,
random,82.0,34.0,6.0,177,0,
random,82.0,34.0,8.0,177,0,
random,82.0,34.0,10.0,177,0,
random,82.0,34.0,12.0,177,0,
random,84.0,34.0,6.0,177,0,
random,84.0,34.0,8.0,177,0,
random,84.0,34.0,10.0,177,0,
random,84.0,34.0,12.0,177,0,
random,86.0,34.0,6.0,177,0,
random,86.0,34.0,8.0,177,0,
random,86.0,34.0,10.0,177,0,
random,86.0,34.0,12.0,177,0,
random,88.0,34.0,6.0,177,0,
random,88.0,34.0,8.0,177,0,
random,88.0,34.0,10.0,177,0,
random,88.0,34.0,12.0,177,0,
random,82.0,34.0,6.0,178,0,
random,82.0,34.0,8.0,178,0,
random,82.0,34.0,10.0,178,0,
random,82.0,34.0,12.0,178,0,
random,84.0,34.0,6.0,178,0,
random,84.0,34.0,8.0,178,0,
random,84.0,34.0,10.0,178,0,
random,84.0,34.0,12.0,178,0,
random,86.0,34.0,6.0,178,0,
random,86.0,34.0,8.0,178,0,
random,86.0,34.0,10.0,178,0,
random,86.0,34.0,12.0,178,0,
random,88.0,34.0,6.0,178,0,
random,88.0,34.0,8.0,178,0,
random,88.0,34.0,10.0,178,0,
random,88.0,34.0,12.0,178,0,
random,82.0,34.0,6.0,179,0,
random,82.0,34.0,8.0,179,1,0.216004
random,82.0,34.0,10.0,179,1,0.195346
random,82.0,34.0,12.0,179,1,0.185183
random,84.0,34.0,6.0,179,0,
random,84.0,34.0,8.0,179,0,
random,84.0,34.0,10.0,179,1,0.154478
random,84.0,34.0,12.0,179,1,0.146808
random,86.0,34.0,6.0,179,0,
random,86.0,34.0,8.0,179,0,
random,86.0,34.0,10.0,179,0,
random,86.0,34.0,12.0,179,1,0.11481
random,88.0,34.0,6.0,179,0,
random,88.0,34.0,8.0,179,0,
random,88.0,34.0,10.0,179,0,
random,88.0,34.0,12.0,179,0,
random,82.0,34.0,6.0,180,0,
random,82.0,34.0,8.0,180,0,
random,82.0,34.0,10.0,180,0,
random,82.0,34.0,12.0,180,0,
random,84.0,34.0,6.0,180,0,
random,84.0,34.0,8.0,180,0,
random,84.0,34.0,10.0,180,0,
random,84.0,34.0,12.0,180,0,
random,86.0,34.0,6.0,180,0,
random,86.0,34.0,8.0,180,0,
random,86.0,34.0,10.0,180,0,
random,86.0,34.0,12.0,180,0,
random,88.0,34.0,6.0,180,0,
random,88.0,34.0,8.0,180,0,
random,88.0,34.0,10.0,180,0,
random,88.0,34.0,12.0,180,0,
random,82.0,34.0,6.0,181,1,0.106909
random,82.0,34.0,8.0,181,1,0.104142
random,82.0,34.0,10.0,181,1,0.103286
random,82.0,34.0,12.0,181,1,0.12412
random,84.0,34.0,6.0,181,0,
random,84.0,34.0,8.0,181,1,0.069666
random,84.0,34.0,10.0,181,1,0.069444
random,84.0,34.0,12.0,181,1,0.075576
random,86.0,34.0,6.0,181,0,
random,86.0,34.0,8.0,181,0,
random,86.0,34.0,10.0,181,1,0.045669
random,86.0,34.0,12.0,181,1,0.050639
random,88.0,34.0,6.0,181,0,
random,88.0,34.0,8.0,181,0,
random,88.0,34.0,10.0,181,0,
random,88.0,34.0,12.0,181,1,0.033244
random,82.0,34.0,6.0,182,0,
random,82.0,34.0,8.0,182,0,
random,82.0,34.0,10.0,182,1,0.193401
random,82.0,34.0,12.0,182,1,0.197164
random,84.0,34.0,6.0,182,0,
random,84.0,34.0,8.0,182,0,
random,84.0,34.0,10.0,182,0,
random,84.0,34.0,12.0,182,1,0.146783
random,86.0,34.0,6.0,182,0,
random,86.0,34.0,8.0,182,0,
random,86.0,34.0,10.0,182,0,
random,86.0,34.0,12.0,182,0,
random,88.0,34.0,6.0,182,0,
random,88.0,34.0,8.0,182,0,
random,88.0,34.0,10.0,182,0,
random,88.0,34.0,12.0,182,0,
random,82.0,34.0,6.0,183,0,
random,82.0,34.0,8.0,183,0,
random,82.0,34.0,10.0,183,0,
random,82.0,34.0,12.0,183,0,
random,84.0,34.0,6.0,183,0,
random,84.0,34.0,8.0,183,0,
random,84.0,34.0,10.0,183,0,
random,84.0,34.0,12.0,183,0,
random,86.0,34.0,6.0,183,0,
random,86.0,34.0,8.0,183,0,
random,86.0,34.0,10.0,183,0,
random,86.0,34.0,12.0,183,0,
random,88.0,34.0,6.0,183,0,
random,88.0,34.0,8.0,183,0,
random,88.0,34.0,10.0,183,0,
random,88.0,34.0,12.0,183,0,
random,82.0,34.0,6.0,184,1,0.379307
random,82.0,34.0,8.0,184,1,0.345165
random,82.0,34.0,10.0,184,1,0.575753
random,82.0,34.0,12.0,184,1,0.580664
random,84.0,34.0,6.0,184,1,0.413633
random,84.0,34.0,8.0,184,1,0.329436
random,84.0,34.0,10.0,184,1,0.558157
random,84.0,34.0,12.0,184,1,0.551144
random,86.0,34.0,6.0,184,0,
random,86.0,34.0,8.0,184,1,0.313676
random,86.0,34.0,10.0,184,1,0.537937
random,86.0,34.0,12.0,184,1,0.500615
random,88.0,34.0,6.0,184,0,
random,88.0,34.0,8.0,184,1,0.26418
random,88.0,34.0,10.0,184,1,0.232022
random,88.0,34.0,12.0,184,1,0.447177
random,82.0,34.0,6.0,185,0,
random,82.0,34.0,8.0,185,0,
random,82.0,34.0,10.0,185,0,
random,82.0,34.0,12.0,185,0,
random,84.0,34.0,6.0,185,0,
random,84.0,34.0,8.0,185,0,
random,84.0,34.0,10.0,185,0,
random,84.0,34.0,12.0,185,0,
random,86.0,34.0,6.0,185,0,
random,86.0,34.0,8.0,185,0,
random,86.0,34.0,10.0,185,0,
random,86.0,34.0,12.0,185,0,
random,88.0,34.0,6.0,185,0,
random,88.0,34.0,8.0,185,0,
random,88.0,34.0,10.0,185,0,
random,88.0,34.0,12.0,185,0,
random,82.0,34.0,6.0,186,1,0.189907
random,82.0,34.0,8.0,186,1,0.197872
random,82.0,34.0,10.0,186,1,0.166224
random,82.0,34.0,12.0,186,1,0.133105
random,84.0,34.0,6.0,186,0,
random,84.0,34.0,8.0,186,1,0.137304
random,84.0,34.0,10.0,186,1,0.138972
random,84.0,34.0,12.0,186,1,0.121463
random,86.0,34.0,6.0,186,0,
random,86.0,34.0,8.0,186,0,
random,86.0,34.0,10.0,186,1,0.098265
random,86.0,34.0,12.0,186,1,0.100954
random,88.0,34.0,6.0,186,0,
random,88.0,34.0,8.0,186,0,
random,88.0,34.0,10.0,186,0,
random,88.0,34.0,12.0,186,1,0.071212
random,82.0,34.0,6.0,187,0,
random,82.0,34.0,8.0,187,0,
random,82.0,34.0,10.0,187,1,0.184266
random,82.0,34.0,12.0,187,1,0.180047
random,84.0,34.0,6.0,187,0,
random,84.0,34.0,8.0,187,0,
random,84.0,34.0,10.0,187,0,
random,84.0,34.0,12.0,187,1,0.208835
random,86.0,34.0,6.0,187,0,
random,86.0,34.0,8.0,187,0,
random,86.0,34.0,10.0,187,0,
random,86.0,34.0,12.0,187,1,0.231342
random,88.0,34.0,6.0,187,0,
random,88.0,34.0,8.0,187,0,
random,88.0,34.0,10.0,187,0,
random,88.0,34.0,12.0,187,0,
random,82.0,34.0,6.0,188,0,
random,82.0,34.0,8.0,188,0,
random,82.0,34.0,10.0,188,0,
random,82.0,34.0,12.0,188,0,
random,84.0,34.0,6.0,188,0,
random,84.0,34.0,8.0,188,0,
random,84.0,34.0,10.0,188,0,
random,84.0,34.0,12.0,188,0,
random,86.0,34.0,6.0,188,0,
random,86.0,34.0,8.0,188,0,
random,86.0,34.0,10.0,188,0,
random,86.0,34.0,12.0,188,0,
random,88.0,34.0,6.0,188,0,
random,88.0,34.0,8.0,188,0,
random,88.0,34.0,10.0,188,0,
random,88.0,34.0,12.0,188,0,
random,82.0,34.0,6.0,189,0,
random,82.0,34.0,8.0,189,1,0.176049
random,82.0,34.0,10.0,189,1,0.161269
random,82.0,34.0,12.0,189,1,0.152812
random,84.0,34.0,6.0,189,0,
random,84.0,34.0,8.0,189,1,0.125408
random,84.0,34.0,10.0,189,1,0.140509
random,84.0,34.0,12.0,189,1,0.145662
random,86.0,34.0,6.0,189,0,
random,86.0,34.0,8.0,189,0,
random,86.0,34.0,10.0,189,1,0.102364
random,86.0,34.0,12.0,189,1,0.126852
random,88.0,34.0,6.0,189,0,
random,88.0,34.0,8.0,189,0,
random,88.0,34.0,10.0,189,0,
random,88.0,34.0,12.0,189,1,0.094686
random,82.0,34.0,6.0,190,0,
random,82.0,34.0,8.0,190,0,
random,82.0,34.0,10.0,190,1,0.338473
random,82.0,34.0,12.0,190,1,0.301718
random,84.0,34.0,6.0,190,0,
random,84.0,34.0,8.0,190,0,
random,84.0,34.0,10.0,190,0,
random,84.0,34.0,12.0,190,1,0.273322
random,86.0,34.0,6.0,190,0,
random,86.0,34.0,8.0,190,0,
random,86.0,34.0,10.0,190,0,
random,86.0,34.0,12.0,190,0,
random,88.0,34.0,6.0,190,0,
random,88.0,34.0,8.0,190,0,
random,88.0,34.0,10.0,190,0,
random,88.0,34.0,12.0,190,0,
random,82.0,34.0,6.0,191,0,
random,82.0,34.0,8.0,191,0,
random,82.0,34.0,10.0,191,0,
random,82.0,34.0,12.0,191,0,
random,84.0,34.0,6.0,191,0,
random,84.0,34.0,8.0,191,0,
random,84.0,34.0,10.0,191,0,
random,84.0,34.0,12.0,191,0,
random,86.0,34.0,6.0,191,0,
random,86.0,34.0,8.0,191,0,
random,86.0,34.0,10.0,191,0,
random,86.0,34.0,12.0,191,0,
random,88.0,34.0,6.0,191,0,
random,88.0,34.0,8.0,191,0,
random,88.0,34.0,10.0,191,0,
random,88.0,34.0,12.0,191,0,
random,82.0,34.0,6.0,192,1,0.311157
random,82.0,34.0,8.0,192,1,0.254054
random,82.0,34.0,10.0,192,1,0.217626
random,82.0,34.0,12.0,192,1,0.215511
random,84.0,34.0,6.0,192,1,0.347926
random,84.0,34.0,8.0,192,1,0.265218
random,84.0,34.0,10.0,192,1,0.201016
random,84.0,34.0,12.0,192,1,0.173081
random,86.0,34.0,6.0,192,1,0.321942
random,86.0,34.0,8.0,192,1,0.262135
random,86.0,34.0,10.0,192,1,0.194885
random,86.0,34.0,12.0,192,1,0.155002
random,88.0,34.0,6.0,192,1,0.269665
random,88.0,34.0,8.0,192,1,0.232845
random,88.0,34.0,10.0,192,1,0.184466
random,88.0,34.0,12.0,192,1,0.146577
random,82.0,34.0,6.0,193,1,0.552706
random,82.0,34.0,8.0,193,1,0.39591
random,82.0,34.0,10.0,193,1,0.304893
random,82.0,34.0,12.0,193,1,0.273462
random,84.0,34.0,6.0,193,1,0.635044
random,84.0,34.0,8.0,193,1,0.447787
random,84.0,34.0,10.0,193,1,0.324469
random,84.0,34.0,12.0,193,1,0.260078
random,86.0,34.0,6.0,193,1,0.659048
random,86.0,34.0,8.0,193,1,0.482611
random,86.0,34.0,10.0,193,1,0.34314
random,86.0,34.0,12.0,193,1,0.262516
random,88.0,34.0,6.0,193,0,
random,88.0,34.0,8.0,193,1,0.480691
random,88.0,34.0,10.0,193,1,0.341367
random,88.0,34.0,12.0,193,1,0.262363
random,82.0,34.0,6.0,194,0,
random,82.0,34.0,8.0,194,1,0.522788
random,82.0,34.0,10.0,194,1,0.446355
random,82.0,34.0,12.0,194,1,0.500542
random,84.0,34.0,6.0,194,0,
random,84.0,34.0,8.0,194,0,
random,84.0,34.0,10.0,194,1,0.424711
random,84.0,34.0,12.0,194,1,0.38512
random,86.0,34.0,6.0,194,0,
random,86.0,34.0,8.0,194,0,
random,86.0,34.0,10.0,194,1,0.365308
random,86.0,34.0,12.0,194,1,0.353346
random,88.0,34.0,6.0,194,0,
random,88.0,34.0,8.0,194,0,
random,88.0,34.0,10.0,194,0,
random,88.0,34.0,12.0,194,1,0.295675
random,82.0,34.0,6.0,195,0,
random,82.0,34.0,8.0,195,0,
random,82.0,34.0,10.0,195,0,
random,82.0,34.0,12.0,195,0,
random,84.0,34.0,6.0,195,0,
random,84.0,34.0,8.0,195,0,
random,84.0,34.0,10.0,195,0,
random,84.0,34.0,12.0,195,0,
random,86.0,34.0,6.0,195,0,
random,86.0,34.0,8.0,195,0,
random,86.0,34.0,10.0,195,0,
random,86.0,34.0,12.0,195,0,
random,88.0,34.0,6.0,195,0,
random,88.0,34.0,8.0,195,0,
random,88.0,34.0,10.0,195,0,
random,88.0,34.0,12.0,195,0,
random,82.0,34.0,6.0,196,0,
random,82.0,34.0,8.0,196,1,0.149478
random,82.0,34.0,10.0,196,1,0.137802
random,82.0,34.0,12.0,196,1,0.154761
random,84.0,34.0,6.0,196,0,
random,84.0,34.0,8.0,196,0,
random,84.0,34.0,10.0,196,1,0.099046
random,84.0,34.0,12.0,196,1,0.100313
random,86.0,34.0,6.0,196,0,
random,86.0,34.0,8.0,196,0,
random,86.0,34.0,10.0,196,0,
random,86.0,34.0,12.0,196,1,0.071832
random,88.0,34.0,6.0,196,0,
random,88.0,34.0,8.0,196,0,
random,88.0,34.0,10.0,196,0,
random,88.0,34.0,12.0,196,0,
random,82.0,34.0,6.0,197,0,
random,82.0,34.0,8.0,197,1,0.109704
random,82.0,34.0,10.0,197,1,0.143611
random,82.0,34.0,12.0,197,1,0.166137
random,84.0,34.0,6.0,197,0,
random,84.0,34.0,8.0,197,0,
random,84.0,34.0,10.0,197,1,0.103265
random,84.0,34.0,12.0,197,1,0.12106
random,86.0,34.0,6.0,197,0,
random,86.0,34.0,8.0,197,0,
random,86.0,34.0,10.0,197,0,
random,86.0,34.0,12.0,197,1,0.083016
random,88.0,34.0,6.0,197,0,
random,88.0,34.0,8.0,197,0,
random,88.0,34.0,10.0,197,0,
random,88.0,34.0,12.0,197,0,
random,82.0,34.0,6.0,198,0,
random,82.0,34.0,8.0,198,0,
random,82.0,34.0,10.0,198,1,0.189123
random,82.0,34.0,12.0,198,1,0.17662
random,84.0,34.0,6.0,198,0,
random,84.0,34.0,8.0,198,0,
random,84.0,34.0,10.0,198,1,0.187172
random,84.0,34.0,12.0,198,1,0.168186
random,86.0,34.0,6.0,198,0,
random,86.0,34.0,8.0,198,0,
random,86.0,34.0,10.0,198,0,
random,86.0,34.0,12.0,198,1,0.162058
random,88.0,34.0,6.0,198,0,
random,88.0,34.0,8.0,198,0,
random,88.0,34.0,10.0,198,0,
random,88.0,34.0,12.0,198,0,
random,82.0,34.0,6.0,199,0,
random,82.0,34.0,8.0,199,0,
random,82.0,34.0,10.0,199,1,0.244789
random,82.0,34.0,12.0,199,1,0.21864
random,84.0,34.0,6.0,199,0,
random,84.0,34.0,8.0,199,0,
random,84.0,34.0,10.0,199,1,0.193872
random,84.0,34.0,12.0,199,1,0.183813
random,86.0,34.0,6.0,199,0,
random,86.0,34.0,8.0,199,0,
random,86.0,34.0,10.0,199,0,
random,86.0,34.0,12.0,199,1,0.14434
random,88.0,34.0,6.0,199,0,
random,88.0,34.0,8.0,199,0,
random,88.0,34.0,10.0,199,0,
random,88.0,34.0,12.0,199,0,
scripted,82.0,34.0,6.0,0,1,0.433556
scripted,82.0,34.0,8.0,0,1,0.474902
scripted,82.0,34.0,10.0,0,1,0.506806
scripted,82.0,34.0,12.0,0,1,0.497498
scripted,82.0,34.0,6.0,1,1,0.499169
scripted,82.0,34.0,8.0,1,1,0.521088
scripted,82.0,34.0,10.0,1,1,0.510596
scripted,82.0,34.0,12.0,1,1,0.517529
scripted,82.0,34.0,6.0,2,1,0.300598
scripted,82.0,34.0,8.0,2,1,0.295021
scripted,82.0,34.0,10.0,2,1,0.325255
scripted,82.0,34.0,12.0,2,1,0.354956
scripted,82.0,34.0,6.0,3,1,0.947988
scripted,82.0,34.0,8.0,3,1,0.839922
scripted,82.0,34.0,10.0,3,1,0.710277
scripted,82.0,34.0,12.0,3,1,0.663662
scripted,82.0,34.0,6.0,4,1,0.479011
scripted,82.0,34.0,8.0,4,1,0.510279
scripted,82.0,34.0,10.0,4,1,0.484655
scripted,82.0,34.0,12.0,4,1,0.460184
scripted,82.0,34.0,6.0,5,1,0.512825
scripted,82.0,34.0,8.0,5,1,0.507142
scripted,82.0,34.0,10.0,5,1,0.505954
scripted,82.0,34.0,12.0,5,1,0.499705
scripted,82.0,34.0,6.0,6,1,0.332657
scripted,82.0,34.0,8.0,6,1,0.331082
scripted,82.0,34.0,10.0,6,1,0.385985
scripted,82.0,34.0,12.0,6,1,0.410076
scripted,82.0,34.0,6.0,7,1,0.327148
scripted,82.0,34.0,8.0,7,1,0.243877
scripted,82.0,34.0,10.0,7,1,0.364738
scripted,82.0,34.0,12.0,7,1,0.353837
scripted,82.0,34.0,6.0,8,1,0.481821
scripted,82.0,34.0,8.0,8,1,0.523332
scripted,82.0,34.0,10.0,8,1,0.501633
scripted,82.0,34.0,12.0,8,1,0.486785
scripted,82.0,34.0,6.0,9,1,0.348033
scripted,82.0,34.0,8.0,9,1,0.390936
