spread,nn_mean,nn_min,n_in_disc,n_near,zone_control,ball_d_zone,ball_in_disc,carried,in_flight,carrier_clear,n_offside,max_offside,mean_speed,slow_frac,pass_started,pass_len,tick,seed,policy
16.584931310648976,9.009062237622036,6.404386978188979,0,0,0.13248123228549957,43.44762853596079,0,1,0,15.449237612057084,0,-8.319038391113281,1.4867570579994474,0.7,0,nan,47,10000,c_lagr_075_040/final
16.583206672448746,9.053909184228203,6.439360893405959,0,0,0.13055603206157684,43.45747981749471,0,1,0,15.532874610302509,0,-8.310783386230469,1.55794686988674,0.8,0,nan,48,10000,c_lagr_075_040/final
16.598310215858245,9.089492800809076,6.4267530997598055,0,0,0.1330864578485489,43.436558283302595,0,1,0,15.54889470258225,0,-8.225677490234375,1.5184397738898798,0.7,0,nan,49,10000,c_lagr_075_040/final
16.61147121447207,9.125913531992328,6.41185885885841,0,0,0.1390756219625473,43.368331785408834,0,1,0,15.502979946570358,0,-8.119613647460938,1.6998732577713174,0.7,0,nan,50,10000,c_lagr_075_040/final
16.612128910987682,9.169085300895812,6.39320621106102,0,0,0.1358763724565506,43.30105565606206,0,1,0,15.453965343645555,0,-8.045883178710938,1.5849818385975103,0.8,0,nan,51,10000,c_lagr_075_040/final
16.605493495025932,9.211175409861363,6.2939832266518,0,0,0.13740043342113495,43.23402582579025,0,1,0,15.403898938698354,0,-8.005096435546875,1.6816356509646173,0.6,0,nan,52,10000,c_lagr_075_040/final
16.588503980923708,9.254158970689513,6.112595822677421,0,0,0.14005257189273834,43.16704792883595,0,1,0,15.353760802102416,0,-8.000022888183594,1.8273434220112759,0.5,0,nan,53,10000,c_lagr_075_040/final
16.5745923630081,9.29370007289827,5.941276947613269,0,0,0.1515437513589859,43.13188241709926,0,1,0,15.355087411582165,0,-8.030250549316406,1.9517978414009707,0.5,0,nan,54,10000,c_lagr_075_040/final
16.569116845376794,9.332040429529778,5.816979219495338,0,0,0.17353951930999756,43.10204183185087,0,1,0,15.360546120730874,0,-8.129730224609375,1.706337058997515,0.7,0,nan,55,10000,c_lagr_075_040/final
16.570793487230155,9.344212947561932,5.714847671969257,0,0,0.1806984692811966,43.052708163862874,0,1,0,15.3441553201948,0,-8.317962646484375,1.5819351754233948,0.6,0,nan,56,10000,c_lagr_075_040/final
16.57050430790406,9.31458509673126,5.579456632274107,1,0,0.17764770984649658,42.94985151688016,0,1,0,15.292994138550041,0,-8.510986328125,1.539824143540574,0.9,0,nan,57,10000,c_lagr_075_040/final
16.557352450017053,9.250701356017235,5.3431792798332784,1,0,0.1615557074546814,42.80978073648148,0,1,0,15.174906733996659,0,-8.629364013671875,1.8151854478602725,0.7,0,nan,58,10000,c_lagr_075_040/final
16.528983846310375,9.187718363683922,5.073663931818259,1,0,0.16812507808208466,42.66803001140363,0,1,0,15.056661384395204,0,-8.659812927246094,1.725772192880175,0.8,0,nan,59,10000,c_lagr_075_040/final
16.500681771389637,9.132949541243581,4.85950698786643,1,0,0.18334539234638214,42.52947771362844,0,1,0,14.940278677516563,0,-8.612091064453125,1.6953347182462637,0.8,0,nan,60,10000,c_lagr_075_040/final
16.48058176069979,9.078953102951093,4.71222010687498,1,0,0.20157837867736816,42.4186386946391,0,1,0,14.806739125158161,0,-8.548332214355469,1.4855491055799033,0.9,0,nan,61,10000,c_lagr_075_040/final
16.460514752640723,9.024149856240948,4.597314422189957,1,0,0.20401592552661896,42.30698428060553,0,1,0,14.668010770113284,0,-8.489540100097656,1.4406022036929622,0.8,0,nan,62,10000,c_lagr_075_040/final
16.440989372927152,8.968664232917023,4.530801487446134,1,0,0.2264546900987625,42.184247150475855,0,1,0,14.545504792372032,0,-8.40203857421875,1.4761530256176876,0.7,0,nan,63,10000,c_lagr_075_040/final
16.429371288505614,8.91575609140757,4.453570209528545,1,0,0.22974681854248047,42.108815621465496,0,1,0,14.492883005117465,0,-8.372489929199219,1.4685978106969904,0.8,0,nan,64,10000,c_lagr_075_040/final
16.40631642114014,8.864471326587399,4.325045244410213,1,0,0.229749396443367,42.024832572960484,0,1,0,14.445127486265765,0,-8.422737121582031,1.5619583573396394,0.8,0,nan,65,10000,c_lagr_075_040/final
16.374173868814815,8.820563359701296,4.228060922282904,1,0,0.22005893290042877,41.93494791819521,0,1,0,14.401810432561996,0,-8.5467529296875,1.587541536432812,0.7,0,nan,66,10000,c_lagr_075_040/final
16.344400692600292,8.774083389335917,4.131647413974469,1,0,0.22032631933689117,41.83785519363733,0,1,0,14.365269195764903,0,-8.686607360839844,1.5919718943822674,0.7,0,nan,67,10000,c_lagr_075_040/final
16.313790006475244,8.746252701478065,4.072145450064376,1,0,0.22136712074279785,41.71701425442069,0,1,0,14.334831997652962,0,-8.728034973144531,1.6310130491800945,0.8,0,nan,68,10000,c_lagr_075_040/final
16.284233653834477,8.772181547325902,4.103262131100423,1,0,0.24331898987293243,41.618067874774844,0,1,0,14.318574555358653,0,-8.651542663574219,1.5405800997120047,0.6,0,nan,69,10000,c_lagr_075_040/final
16.27114379927491,8.839987772448769,4.180746638009489,1,0,0.274985671043396,41.56608353519227,0,1,0,14.305029258854857,0,-8.458419799804688,1.5766247170283243,0.7,0,nan,70,10000,c_lagr_075_040/final
16.2768484615151,8.903312892800885,4.2667693308809,1,0,0.28340697288513184,41.52013439972479,0,1,0,14.313817772987328,0,-8.230384826660156,1.7502583039912722,0.5,0,nan,71,10000,c_lagr_075_040/final
