update,step,lr,sps,success,ret,len,n_eps,pg_loss,v_loss,c_loss,entropy,approx_kl,clipfrac,ev,ev_slow,ev_crowd_disc,ev_success,c_slow,c_crowd,c_team,speed,n_succ,lam0,lam_slow,lam_crowd,lam_succ,boot
4350,3340800,9.95852534562212e-05,513.0,0.63,1.678566,91.08,36147,-0.005937,0.023943,0.001852,2.832341,0.004328,0.048462,0.327848,0.799634,0.192486,0.496017,0.68125,0.046875,0.864583,1.600254,5.0,0.994638,0.004378,8e-05,0.000903,0.0
4400,3379200,9.728110599078339e-05,519.4,0.56,1.604912,110.98,36499,-0.006569,0.013039,0.00223,2.885256,0.003635,0.032104,0.668171,0.795036,0.24695,0.645602,0.748828,0.032552,0.957031,1.508837,3.0,0.995067,0.003993,7.8e-05,0.000863,0.0
4450,3417600,9.497695852534562e-05,517.4,0.38,1.341203,123.04,36848,-0.005392,0.025357,0.001831,2.856154,0.002502,0.020233,0.232711,0.813348,0.354115,0.17931,0.752865,0.020833,0.936198,1.475125,2.0,0.995095,0.003999,7.5e-05,0.000831,0.0
4500,3456000,9.267281105990783e-05,516.7,0.71,1.741166,97.69,37228,-0.004661,0.027212,0.003539,2.820351,0.002726,0.020142,0.417874,0.67197,0.468627,0.622663,0.800911,0.026042,0.942708,1.430101,4.0,0.995274,0.003847,7.3e-05,0.000807,0.0
4550,3494400,9.036866359447002e-05,516.1,0.58,1.633987,114.26,37566,-0.005724,0.008201,0.002084,2.911242,0.004175,0.041412,0.669513,0.784478,0.308495,0.7142,0.736589,0.061198,0.910156,1.544352,4.0,0.995234,0.003918,7e-05,0.000778,0.0
4600,3532800,8.806451612903226e-05,516.9,0.69,1.799699,113.03,37891,-0.006561,0.019648,0.003347,2.854033,0.003618,0.041626,0.506408,0.697839,0.523903,0.66174,0.785937,0.078125,0.929688,1.448919,4.0,0.995122,0.004053,6.8e-05,0.000758,0.0
4650,3571200,8.576036866359446e-05,510.8,0.56,1.583898,105.64,38249,-0.005149,0.020137,0.002238,2.803566,0.002234,0.015289,0.321991,0.800142,0.333952,0.658015,0.745313,0.040365,0.947917,1.517476,4.0,0.995101,0.004108,6.6e-05,0.000725,0.0
4700,3609600,8.345622119815666e-05,518.4,0.44,1.401542,123.8,38598,-0.005189,0.017853,0.002281,2.858319,0.002273,0.015656,0.446628,0.816355,0.355919,0.560299,0.761458,0.014323,0.954427,1.463505,4.0,0.994783,0.004449,6.4e-05,0.000705,0.0
4750,3648000,8.115207373271889e-05,515.0,0.73,1.802235,128.26,38907,-0.006243,0.004937,0.002196,2.858774,0.004174,0.05423,0.802917,0.828822,0.402157,0.903446,0.823307,0.078125,0.994792,1.348258,3.0,0.994311,0.004945,6.1e-05,0.000683,0.0
4800,3686400,7.88479262672811e-05,512.6,0.6,1.646188,99.55,39276,-0.006744,0.009215,0.002402,2.852138,0.003507,0.03421,0.662972,0.771955,0.509887,0.835466,0.776432,0.041667,0.989583,1.43129,6.0,0.99368,0.005606,5.9e-05,0.000654,0.0
4850,3724800,7.654377880184333e-05,517.3,0.59,1.611389,118.36,39610,-0.005291,0.013861,0.002673,2.860482,0.003265,0.02655,0.482536,0.794995,0.144406,0.808568,0.780599,0.028646,0.966146,1.412325,4.0,0.993126,0.006188,5.8e-05,0.000629,0.0
